26,1,2437,2943,260,163,1
26,1,2693,3072,721,519,1
27,1,488,3117,117,124,1
27,1,1517,1598,231,150,1
27,1,1838,1767,286,207,1
27,1,2244,1601,213,170,1
27,1,2497,2931,258,137,1
27,1,2762,3060,708,509,1
28,1,502,3100,100,107,1
28,1,1576,1612,227,194,1
28,1,1884,1774,286,212,1
28,1,2543,2951,253,175,1
28,1,2790,3092,676,563,1
29,1,526,3109,108,112,1
29,1,1605,1634,294,243,1
29,1,1924,1771,305,200,1
29,1,2276,1586,272,160,1
29,1,2587,2945,249,173,1
29,1,2826,3064,667,515,1
30,1,544,3146,119,147,1
30,1,1643,1620,252,227,1
30,1,1970,1789,323,219,1
30,1,2380,1580,196,148,1
30,1,2607,2952,276,159,1
30,1,2867,3055,650,519,1
31,1,564,3114,112,111,1
31,1,1714,1616,237,196,1
31,1,2028,1784,329,210,1
31,1,2667,2950,250,160,1
31,1,2938,3040,586,466,1
32,1,574,3118,119,121,1
32,1,1730,1618,286,229,1
32,1,2051,1787,348,219,1
32,1,2699,2943,248,179,1
32,1,2934,3032,628,450,1
33,1,1774,1621,309,195,1
33,1,2110,1779,350,217,1
33,1,594,3118,116,121,1
33,1,2759,2960,243,169,1
33,1,3007,3038,572,395,1
34,1,601,3132,123,131,1
34,1,1796,1615,300,200,1
34,1,2133,1783,332,215,1
34,1,2761,2957,246,164,1
34,1,3011,3024,576,387,1
35,1,622,3187,185,182,1
35,1,1846,1605,256,190,1
35,1,2180,1787,347,229,1
35,1,2800,2952,238,166,1
35,1,3048,3010,564,429,1
36,1,645,3200,184,193,1
36,1,1880,1607,304,198,1
36,1,2218,1780,349,204,1
36,1,2843,2959,238,166,1
36,1,3086,3059,529,439,1
37,1,651,3197,203,209,1
37,1,1922,1607,308,198,1
37,1,2272,1787,331,226,1
37,1,2876,2939,248,150,1
37,1,3109,3028,548,360,1
38,1,686,3200,212,195,1
38,1,1976,1609,323,168,1
38,1,2322,1796,333,223,1
38,1,2910,2958,258,162,1
38,1,3167,3017,504,382,1
39,1,720,3202,194,193,1
39,1,2009,1616,317,165,1
39,1,2355,1793,361,227,1
39,1,2943,2959,262,175,1
39,1,3207,3031,482,390,1
40,1,733,3219,215,217,1
40,1,2052,1621,305,176,1
40,1,2400,1786,367,229,1
40,1,2993,2964,252,200,1
40,1,3255,3017,440,436,1
41,1,740,3214,220,202,1
41,1,2076,1617,322,181,1
41,1,2429,1788,354,238,1
41,1,3002,2952,247,192,1
41,1,3247,3014,450,415,1
42,1,762,3205,219,203,1
42,1,2107,1612,310,179,1
42,1,2440,1786,358,236,1
42,1,3034,2949,238,182,1
42,1,3273,3012,437,408,1
43,1,761,3211,259,218,1
43,1,2146,1625,287,192,1
43,1,2481,1794,350,229,1
43,1,3051,2930,244,148,1
43,1,3291,3005,437,406,1
44,1,784,3229,268,227,1
44,1,2183,1624,298,153,1
44,1,2521,1793,365,245,1
44,1,3077,2943,241,175,1
44,1,3305,2974,422,366,1
45,1,824,3218,250,215,1
45,1,2239,1616,272,148,1
45,1,2553,1789,352,225,1
45,1,3105,2939,240,161,1
45,1,3337,2978,416,366,1
46,1,847,3217,262,203,1
46,1,2252,1633,303,162,1
46,1,2590,1793,362,253,1
46,1,3140,2943,231,169,1
46,1,3371,2962,391,318,1
46,1,3020,1564,116,109,1
47,1,870,3220,273,227,1
47,1,2307,1622,294,161,1
47,1,2637,1812,374,280,1
47,1,3077,1565,103,119,1
47,1,3182,2957,266,166,1
48,1,919,3229,288,227,1
48,1,2366,1624,302,163,1
48,1,2707,1795,377,263,1
48,1,3220,2964,262,192,1
48,1,3119,1567,110,111,1
49,1,936,3217,278,205,1
49,1,2400,1633,293,188,1
49,1,2717,1807,395,274,1
49,1,3155,1560,105,110,1
49,1,3238,2945,264,183,1
50,1,326,2476,81,98,1
50,1,984,3220,278,204,1
50,1,2464,1620,281,163,1
50,1,2768,1801,389,277,1
50,1,3172,1561,123,114,1
50,1,3276,2943,258,175,1
51,1,353,2486,81,108,1
51,1,1018,3212,296,192,1
51,1,2524,1620,288,186,1
51,1,2832,1801,379,275,1
51,1,3226,1553,119,116,1
51,1,3309,2936,259,170,1
52,1,367,2479,88,108,1
52,1,1052,3210,296,210,1
52,1,2555,1626,295,181,1
52,1,2864,1798,369,286,1
52,1,3262,1557,119,109,1
52,1,3338,2938,241,181,1
53,1,389,2476,83,104,1
53,1,1071,3224,306,216,1
53,1,3367,2936,228,167,1
53,1,2598,1624,278,176,1
53,1,2910,1800,345,288,1
53,1,3298,1557,100,124,1
54,1,393,2484,109,96,1
54,1,1088,3212,312,193,1
54,1,2612,1624,298,172,1
54,1,2938,1793,352,288,1
54,1,3314,1557,107,121,1
54,1,3386,2934,215,164,1
55,1,291,1383,90,182,1
55,1,425,2486,101,110,1
55,1,1128,3214,276,180,1
55,1,2668,1614,279,163,1
55,1,2972,1796,353,284,1
55,1,3360,1547,95,121,1
56,1,297,1382,96,187,1
56,1,441,2480,104,106,1
56,1,1145,3218,300,200,1
56,1,2700,1621,281,176,1
56,1,3000,1781,376,271,1
57,1,303,1382,96,181,1
57,1,1164,3217,317,188,1
57,1,2731,1619,271,159,1
57,1,3024,1771,343,264,1
57,1,467,2469,93,95,1
58,1,290,1386,129,193,1
58,1,1200,3198,300,186,1
58,1,2768,1637,268,196,1
58,1,3057,1778,367,281,1
59,1,304,1391,127,182,1
59,1,1249,3204,323,181,1
59,1,2818,1622,264,171,1
59,1,3103,1786,356,277,1
60,1,283,1443,163,247,1
60,1,1276,3207,311,189,1
60,1,2851,1634,279,189,1
60,1,3134,1795,352,296,1
61,1,323,1449,174,261,1
61,1,1328,3203,329,202,1
61,1,2914,1632,264,173,1
61,1,3199,1780,321,277,1
62,1,318,1426,204,246,1
62,1,1343,3200,338,205,1
62,1,3200,1783,364,290,1
63,1,307,1532,213,356,1
63,1,1368,3209,331,212,1
63,1,3224,1799,346,306,1
64,1,355,1428,197,242,1
64,1,1409,3199,336,210,1
64,1,3262,1799,350,316,1
65,1,340,1543,231,360,1
65,1,1429,3214,357,224,1
65,1,3300,1781,331,312,1
66,1,331,1548,262,374,1
66,1,1481,3212,350,198,1
66,1,3327,1783,353,321,1
67,1,352,1550,253,357,1
67,1,1493,3183,376,145,1
67,1,3305,1801,388,362,1
68,1,383,1555,253,393,1
68,1,1529,3200,388,179,1
68,1,3352,1783,372,326,1
69,1,381,1574,300,405,1
69,1,1590,3207,365,171,1
69,1,3412,1782,341,331,1
70,1,414,1552,265,376,1
70,1,1624,3207,362,183,1
70,1,3432,1795,336,346,1
71,1,405,1569,316,407,1
71,1,1649,3208,366,193,1
71,1,3476,1778,313,323,1
72,1,424,1552,307,373,1
72,1,1681,3190,362,150,1
72,1,3491,1784,306,341,1
73,1,461,1575,305,409,1
73,1,1729,3193,355,164,1
73,1,3512,1781,295,338,1
74,1,474,1578,312,433,1
74,1,1781,3202,343,183,1
74,1,3528,1770,304,319,1
75,1,507,1564,319,378,1
75,1,1811,3203,357,194,1
75,1,3555,1770,284,327,1
76,1,526,1557,319,388,1
76,1,1866,3188,354,159,1
76,1,3601,1765,259,316,1
77,1,561,1553,313,406,1
77,1,1911,3189,346,173,1
77,1,3622,1759,260,322,1
78,1,575,1557,341,378,1
78,1,1940,3207,348,183,1
78,1,3646,1733,256,278,1
79,1,601,1562,348,384,1
79,1,1993,3215,344,210,1
79,1,3683,1741,218,276,1
80,1,605,1567,366,386,1
80,1,1997,3203,344,166,1
80,1,3689,1734,213,250,1
81,1,638,1557,350,374,1
81,1,2037,3220,339,196,1
81,1,3691,1724,214,281,1
82,1,657,1557,357,378,1
82,1,2051,3216,350,194,1
82,1,3720,1736,181,264,1
83,1,668,1576,375,389,1
83,1,2083,3221,341,202,1
83,1,3728,1712,171,232,1
84,1,682,1561,409,383,1
84,1,2138,3214,348,188,1
84,1,3761,1686,132,202,1
85,1,697,1646,417,455,1
85,1,2155,3230,356,216,1
85,1,3775,1665,115,175,1
86,1,729,1655,416,460,1
86,1,2199,3218,327,194,1
86,1,3782,1668,107,171,1
87,1,772,1641,396,442,1
87,1,2222,3226,330,221,1
87,1,3784,1651,103,156,1
88,1,801,1591,415,405,1
88,1,2278,3220,329,198,1
88,1,3807,1638,75,137,1
89,1,798,1593,440,423,1
89,1,2311,3211,326,189,1
89,1,3815,1618,67,129,1
90,1,849,1630,425,439,1
90,1,2338,3220,330,213,1
91,1,898,1610,433,422,1
91,1,2405,3218,321,200,1
92,1,952,1610,415,443,1
92,1,2426,3215,334,206,1
93,1,948,1607,476,447,1
93,1,2449,3214,344,203,1
94,1,1007,1624,471,463,1
94,1,2486,3216,355,190,1
95,1,1032,1637,459,490,1
95,1,2533,3221,336,221,1
96,1,1078,1630,463,484,1
96,1,2565,3199,331,165,1
97,1,1100,1629,464,491,1
97,1,2586,3202,335,181,1
98,1,1108,1615,513,500,1
98,1,2632,3209,323,183,1
99,1,1162,1626,481,483,1
99,1,2645,3193,337,173,1
100,1,1193,1636,486,500,1
100,1,2681,3188,321,169,1
101,1,1229,1621,488,469,1
101,1,2693,3214,355,195,1
102,1,1248,1631,497,471,1
102,1,2736,3202,331,185,1
103,1,1269,1633,519,481,1
103,1,2752,3196,336,179,1
104,1,1298,1629,516,481,1
104,1,2797,3189,317,166,1
105,1,1336,1636,512,517,1
105,1,2803,3195,333,186,1
106,1,1380,1616,498,504,1
106,1,2818,3202,342,184,1
107,1,1388,1625,564,487,1
107,1,2833,3207,342,195,1
108,1,1410,1664,561,552,1
108,1,2883,3189,326,179,1
109,1,1440,1614,572,481,1
109,1,2907,3196,321,168,1
110,1,1536,1631,535,498,1
110,1,2946,3204,309,189,1
111,1,1581,1626,550,490,1
111,1,2976,3197,328,188,1
112,1,1621,1581,529,450,1
112,1,3015,3202,305,182,1
113,1,1652,1631,598,550,1
113,1,3043,3197,306,177,1
114,1,1733,1655,555,534,1
114,1,3066,3199,302,198,1
115,1,1740,1645,589,540,1
115,1,3080,3209,311,200,1
116,1,1819,1545,586,440,1
116,1,3022,1878,89,80,1
116,1,3138,3188,291,180,1
117,1,1859,1536,575,382,1
117,1,3093,1872,69,65,1
117,1,3164,3202,303,213,1
118,1,1882,1539,608,410,1
118,1,3196,3196,285,221,1
119,1,1944,1523,595,398,1
119,1,3149,1880,102,89,1
119,1,3249,3173,242,169,1
120,1,1964,1533,591,390,1
120,1,3175,1881,92,84,1
120,1,3268,3178,235,185,1
121,1,1962,1529,602,403,1
121,1,3186,1883,95,94,1
121,1,3282,3168,236,169,1
122,1,1990,1540,598,376,1
122,1,3212,1881,98,112,1
122,1,3286,3172,228,177,1
123,1,2028,1593,646,465,1
123,1,3255,1880,86,102,1
123,1,3320,3172,224,167,1
124,1,2071,1598,619,479,1
124,1,3276,1894,100,113,1
124,1,3330,3176,225,175,1
125,1,2140,1583,620,488,1
125,1,3314,1889,108,109,1
125,1,3351,3157,225,155,1
126,1,2186,1621,616,495,1
126,1,3351,1884,111,109,1
126,1,3375,3175,218,178,1
127,1,3392,3167,221,168,1
127,1,2226,1593,600,476,1
127,1,3381,1870,115,103,1
128,1,2274,1632,633,520,1
128,1,3422,1875,100,103,1
129,1,2286,1593,638,488,1
129,1,3443,1876,116,102,1
130,1,2347,1584,596,498,1
130,1,3455,1880,121,110,1
131,1,2376,1583,600,486,1
131,1,3504,1872,103,104,1
132,1,2421,1583,603,464,1
133,1,2400,1543,612,424,1
134,1,2490,1583,586,419,1
135,1,2484,1572,650,496,1
136,1,2536,1538,585,414,1
137,1,2583,1543,612,424,1
138,1,2643,1567,590,455,1
138,1,225,2594,45,65,1
139,1,217,2605,70,105,1
139,1,2687,1561,560,445,1
140,1,222,2601,67,109,1
140,1,2700,1579,593,441,1
141,1,222,2610,75,118,1
141,1,2737,1541,579,417,1
142,1,244,2601,69,111,1
142,1,2831,1560,512,453,1
143,1,233,2609,93,121,1
143,1,2868,1507,434,393,1
144,1,250,2629,93,146,1
144,1,2812,1555,588,443,1
145,1,261,2631,95,138,1
145,1,2862,1530,558,425,1
146,1,276,2643,93,154,1
146,1,2890,1526,562,431,1
147,1,286,2654,115,182,1
147,1,2999,1497,419,404,1
148,1,306,2654,113,192,1
148,1,2973,1517,494,410,1
149,1,315,2655,124,200,1
149,1,2988,1510,496,403,1
150,1,334,2655,134,209,1
150,1,3021,1497,482,382,1
151,1,348,2659,135,220,1
151,1,3134,1528,407,429,1
152,1,371,2669,148,238,1
152,1,3103,1501,454,442,1
153,1,392,2670,151,238,1
153,1,3218,1502,387,456,1
154,1,404,2668,171,233,1
154,1,3253,1539,379,486,1
155,1,428,2672,172,244,1
155,1,3283,1550,413,479,1
156,1,429,2675,192,240,1
156,1,3302,1549,381,476,1
157,1,454,2668,180,238,1
157,1,3331,1514,319,433,1
158,1,466,2670,193,227,1
158,1,3360,1509,339,445,1
159,1,503,2671,189,221,1
159,1,3389,1508,336,429,1
160,1,522,2663,209,210,1
160,1,3420,1509,329,429,1
161,1,528,2674,217,221,1
161,1,3453,1486,292,289,1
162,1,565,2681,210,227,1
162,1,3451,1514,258,423,1
163,1,568,2672,231,226,1
163,1,3482,1480,240,289,1
164,1,601,2678,235,244,1
164,1,3497,1464,189,288,1
165,1,636,2681,232,224,1
165,1,3516,1455,189,291,1
166,1,667,2668,248,192,1
166,1,3438,2933,104,64,1
166,1,3533,1481,193,291,1
167,1,755,2664,205,202,1
167,1,1359,1694,135,87,1
167,1,3475,2936,92,72,1
167,1,3586,1424,154,236,1
168,1,815,2660,195,193,1
168,1,1421,1698,146,103,1
168,1,3492,2942,114,96,1
168,1,3599,1412,171,229,1
169,1,852,2665,203,192,1
169,1,1460,1710,159,120,1
169,1,3515,2939,119,93,1
169,1,3607,1322,140,160,1
170,1,872,2659,215,185,1
170,1,1480,1705,173,118,1
170,1,3526,2938,117,105,1
170,1,3626,1316,119,140,1
171,1,889,2647,204,171,1
171,1,1507,1710,172,124,1
171,1,3539,2945,122,115,1
171,1,3649,1305,98,129,1
172,1,3663,1304,93,129,1
172,1,890,2636,246,162,1
172,1,1562,1707,186,128,1
172,1,3567,2933,109,105,1
173,1,962,2650,248,217,1
173,1,1595,1710,236,139,1
173,1,3593,2933,114,104,1
174,1,1007,2660,219,222,1
174,1,1624,1729,236,158,1
174,1,3609,2924,111,87,1
175,1,1046,2652,232,209,1
175,1,1681,1731,241,164,1
175,1,3622,2930,116,100,1
176,1,1095,2650,248,214,1
176,1,1729,1726,261,176,1
176,1,3639,2920,120,92,1
177,1,1133,2655,251,198,1
177,1,1779,1738,264,190,1
177,1,3655,2918,96,94,1
178,1,1122,2649,280,192,1
178,1,1779,1731,283,210,1
178,1,3660,2915,100,85,1
179,1,1155,2655,288,205,1
179,1,1831,1726,279,207,1
179,1,3678,2920,69,90,1
180,1,1157,2664,322,221,1
180,1,1850,1726,300,193,1
180,1,3682,2922,71,88,1
181,1,1200,2640,310,204,1
181,1,1905,1731,276,202,1
181,1,3696,2912,48,65,1
182,1,1225,2652,309,227,1
182,1,1917,1721,281,185,1
183,1,1253,2653,303,206,1
183,1,1940,1726,293,190,1
184,1,1283,2657,322,207,1
184,1,1969,1736,317,210,1
185,1,1331,2652,321,207,1
185,1,2038,1726,295,209,1
186,1,1367,2660,319,229,1
186,1,2074,1726,305,202,1
187,1,1414,2657,314,204,1
187,1,2107,1712,307,202,1
188,1,1456,2650,320,187,1
188,1,2157,1722,336,211,1
189,1,1506,2655,311,206,1
189,1,2197,1724,339,210,1
190,1,1553,2659,321,208,1
190,1,2255,1716,325,213,1
191,1,1588,2660,322,231,1
191,1,2288,1731,331,226,1
192,1,1593,2663,343,223,1
192,1,2287,1720,354,215,1
193,1,1678,2668,321,186,1
193,1,2339,1718,370,202,1
194,1,1725,2667,318,184,1
194,1,2405,1729,347,224,1
195,1,1764,2674,336,191,1
195,1,2443,1731,352,212,1
196,1,1820,2662,298,174,1
196,1,2476,1726,361,231,1
197,1,1854,2662,311,179,1
197,1,2497,1731,362,229,1
198,1,1893,2671,319,192,1
198,1,2543,1736,374,238,1
199,1,1934,2686,313,202,1
199,1,2582,1726,348,235,1
200,1,1964,2674,322,198,1
200,1,2624,1740,369,250,1
201,1,2019,2667,321,177,1
201,1,2676,1733,336,221,1
202,1,2057,2667,317,200,1
202,1,2707,1740,353,250,1
203,1,2118,2662,314,176,1
203,1,2745,1728,358,210,1
204,1,2138,2671,357,238,1
204,1,2776,1764,362,264,1
205,1,2211,2670,319,192,1
205,1,2830,1737,352,236,1
206,1,2276,2662,308,179,1
206,1,2886,1734,340,229,1
207,1,2343,2664,304,190,1
207,1,2949,1741,348,236,1
208,1,2390,2679,305,189,1
208,1,2983,1724,362,229,1
209,1,2383,2667,348,188,1
209,1,3014,1733,355,231,1
210,1,2439,2668,302,188,1
210,1,3039,1732,325,231,1
211,1,2476,2662,294,189,1
211,1,3034,1722,349,218,1
212,1,2501,2668,298,182,1
212,1,3082,1728,323,237,1
213,1,405,1148,93,143,1
213,1,2566,2674,293,181,1
213,1,3112,1720,347,231,1
214,1,396,1149,107,155,1
214,1,2589,2680,308,186,1
214,1,3144,1734,344,254,1
215,1,390,1178,125,218,1
215,1,2647,2668,296,192,1
215,1,3186,1738,328,262,1
216,1,367,1184,186,251,1
216,1,2699,2679,284,183,1
216,1,3226,1721,320,251,1
217,1,391,1164,168,230,1
217,1,2731,2672,300,186,1
217,1,3259,1728,306,253,1
218,1,393,1158,186,238,1
218,1,2814,2676,259,177,1
218,1,3294,1742,323,274,1
219,1,388,1190,196,267,1
219,1,2828,2678,286,179,1
219,1,3322,1706,297,225,1
220,1,405,1184,193,256,1
220,1,2824,2670,308,173,1
220,1,3334,1726,307,260,1
221,1,396,1242,215,317,1
221,1,3370,1739,294,265,1
221,1,2870,2684,318,191,1
222,1,418,1226,215,319,1
222,1,2912,2686,308,181,1
222,1,3411,1736,278,283,1
223,1,433,1262,227,367,1
223,1,2955,2677,300,181,1
223,1,2203,966,127,65,1
223,1,3441,1733,274,289,1
224,1,451,1252,216,343,1
224,1,2237,964,131,65,1
224,1,2968,2689,310,198,1
224,1,3465,1738,281,291,1
225,1,438,1271,257,373,1
225,1,2287,964,122,78,1
225,1,3036,2639,298,159,1
225,1,3497,1722,256,273,1
226,1,455,1264,247,378,1
226,1,2307,964,164,88,1
226,1,3529,1733,257,288,1
226,1,3100,2675,250,200,1
227,1,489,1249,237,367,1
227,1,2361,974,132,87,1
227,1,3549,1728,246,283,1
227,1,3121,2641,222,142,1
228,1,520,1270,248,384,1
228,1,2417,967,138,81,1
228,1,3595,1724,221,250,1
229,1,531,1269,262,398,1
229,1,1518,1707,116,82,1
229,1,2451,970,135,83,1
229,1,3628,1714,209,236,1
230,1,571,1265,234,400,1
230,1,1536,1709,111,79,1
230,1,2471,960,132,79,1
230,1,3638,1724,205,241,1
231,1,583,1255,269,357,1
231,1,1594,1714,115,83,1
231,1,2501,976,158,102,1
231,1,3667,1724,181,260,1
232,1,561,1261,300,382,1
232,1,1610,1713,123,88,1
232,1,2523,970,147,102,1
232,1,3669,1745,202,281,1
233,1,576,1276,295,424,1
233,1,1640,1719,127,88,1
233,1,2558,965,132,91,1
233,1,3680,1722,200,246,1
234,1,598,1243,302,364,1
234,1,1686,1715,134,103,1
234,1,3712,1714,171,216,1
235,1,590,1281,370,426,1
235,1,1725,1718,169,125,1
235,1,3730,1727,178,247,1
236,1,204,1638,39,82,1
236,1,637,1272,324,381,1
236,1,1766,1732,181,116,1
236,1,3740,1710,160,255,1
237,1,208,1651,55,134,1
237,1,664,1268,341,398,1
237,1,1795,1738,215,143,1
237,1,3789,1681,112,158,1
238,1,206,1654,73,128,1
238,1,705,1258,332,364,1
238,1,1849,1739,206,145,1
238,1,3803,1670,92,150,1
239,1,215,1667,76,128,1
239,1,733,1272,329,386,1
239,1,1888,1745,219,162,1
239,1,3817,1634,64,88,1
240,1,212,1662,102,130,1
240,1,755,1267,356,375,1
240,1,1932,1741,227,159,1
240,1,3826,1627,54,83,1
241,1,223,1662,105,128,1
241,1,786,1310,350,413,1
241,1,1983,1750,234,167,1
242,1,236,1699,121,211,1
242,1,788,1314,375,422,1
242,1,2012,1757,245,166,1
243,1,249,1704,126,257,1
243,1,815,1264,374,370,1
243,1,2061,1767,250,189,1
244,1,253,1708,158,281,1
244,1,851,1276,371,383,1
244,1,2103,1789,279,203,1
245,1,255,1709,207,302,1
245,1,852,1315,416,424,1
245,1,2153,1776,259,173,1
246,1,245,1708,250,303,1
246,1,928,1270,381,374,1
246,1,2199,1780,269,193,1
247,1,269,1729,248,343,1
247,1,945,1295,398,407,1
247,1,2255,1773,273,187,1
248,1,310,1717,209,329,1
248,1,978,1247,344,362,1
248,1,2273,1786,300,197,1
249,1,307,1701,230,319,1
249,1,943,1259,404,373,1
249,1,2327,1787,260,185,1
250,1,317,1707,243,338,1
250,1,1002,1240,358,345,1
250,1,2333,1788,286,214,1
251,1,584,2866,352,567,1
251,1,580,2128,207,156,1
251,1,901,2387,246,215,1
251,1,1064,3014,681,568,1
251,1,1196,2008,534,356,1
251,1,2674,2172,281,273,1
251,1,3730,1697,169,254,1
251,1,3324,2741,317,434,1
251,1,3647,2778,242,454,1
251,1,2032,2810,153,142,1
252,1,610,2132,210,152,1
252,1,602,2820,300,520,1
252,1,863,2422,322,239,1
252,1,1044,3073,723,629,1
252,1,1226,1993,549,345,1
252,1,2700,2146,312,251,1
252,1,3338,2819,321,475,1
252,1,3656,2800,222,476,1
252,1,3749,1671,144,208,1
253,1,639,2144,210,171,1
253,1,615,2812,331,505,1
253,1,954,2444,266,254,1
253,1,1273,2039,547,405,1
253,1,1095,2998,559,520,1
253,1,2762,2140,282,235,1
253,1,3360,2756,319,421,1
253,1,3683,2778,196,445,1
253,1,3758,1694,136,280,1
254,1,653,2166,218,199,1
254,1,643,2806,328,503,1
254,1,974,2447,311,336,1
254,1,1293,2007,561,363,1
254,1,1146,2927,532,442,1
254,1,2798,2151,280,256,1
254,1,3361,2724,339,507,1
254,1,3700,2763,161,468,1
254,1,3776,1699,124,292,1
254,1,2139,2824,170,167,1
255,1,683,2179,246,222,1
255,1,690,2800,290,502,1
255,1,983,2488,331,362,1
255,1,1196,2967,580,436,1
255,1,1338,2040,581,410,1
255,1,2855,2156,274,262,1
255,1,3431,2733,279,412,1
255,1,3705,2744,165,420,1
255,1,3779,1668,114,204,1
256,1,724,2165,242,207,1
256,1,722,2812,302,505,1
256,1,1048,2473,326,340,1
256,1,1405,2024,567,370,1
256,1,1254,2974,545,457,1
256,1,2897,2142,274,248,1
256,1,3458,2747,282,445,1
256,1,3748,2727,138,417,1
256,1,3799,1686,97,221,1
256,1,413,2664,63,93,1
257,1,752,2166,231,171,1
257,1,756,2824,310,522,1
257,1,1063,2476,337,308,1
257,1,1412,2002,612,336,1
257,1,1244,3003,596,498,1
257,1,2938,2130,259,236,1
257,1,3455,2714,287,394,1
257,1,3748,2744,139,430,1
257,1,3811,1648,78,186,1
257,1,432,2674,67,104,1
258,1,770,2150,253,167,1
258,1,777,2817,316,520,1
258,1,1121,2470,307,265,1
258,1,1217,2971,663,544,1
258,1,1483,2012,597,349,1
258,1,2959,2102,273,214,1
258,1,3521,2708,231,349,1
258,1,3752,2700,142,349,1
258,1,451,2683,65,103,1
259,1,791,2160,249,171,1
259,1,781,2836,332,523,1
259,1,1117,2474,343,277,1
259,1,1489,2025,607,365,1
